0,0.0,0.0,0.445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-8.588155627057801e-05,1.738300018509492e-06,0.44452115422435823,0.9999982557344623,0.00010374863081214346,0.0018648763382599623,-7.052054130326464e-07,0.0008852789205836907,0.01772630591429978,-0.07435543303749845,-0.0014143951404979136,0.017731367457851255,-0.07435481342071107,-0.0009768552885602395,0.016973483619090027,-0.07442578447826466,0.0004425202297992411,0.016977576396413563,-0.07442526529294533,-0.01818623124037014,0.0002584135561336673,-0.07971681249526875,0.030437101527086983,0.6162748171271195,-0.00024147280620353875,0.14405572206687586,2.469197590845898,-10.948732070996249,-0.2214102180050739,2.47028991247467,-10.948614315459707,-0.15481174689051452,2.309440308729789,-10.96321133758271,0.07648839212547812,2.3102595544277773,-10.9631205136464
2,-0.0005162073278672782,2.401783183844372e-05,0.4432397831354941,0.9999763399198606,0.0011131066163210222,0.006785608240896765,-0.00019003931476609082,0.0023698256289272288,0.04406992162170321,-0.20722107509557966,-0.005978959827272142,0.041565599865718464,-0.20700410349173304,-0.006991743435459558,0.03675108936875222,-0.20743889985900488,-0.0012949647381063853,0.03649150258622218,-0.20745267725578562,-0.059094222333277206,0.003270352084031794,-0.16148257635100946,0.2783120337152371,1.1860712264910762,-0.0597446871868916,0.16708249740959952,2.5800269940011162,-14.1256106647411,-0.5561658601395848,2.199395525554463,-14.091872079855046,-0.8358915758238095,1.5801820597212277,-14.144006285592976,-0.2921092524138669,1.5387880938549665,-14.146096200856457
3,-0.0014273599973318452,0.00012067366130014687,0.44112065170444853,0.9998777677515932,0.006260773594359351,0.014317597569200003,-0.0005085960451524295,-0.004091402375772332,0.05955540204884685,-0.347449521256991,-0.023337269377559807,0.05378490036802237,-0.3467563704165862,-0.025825981497898262,0.04088982023001673,-0.3478924100316689,-0.012635710233145888,0.0403458886262718,-0.34790232657952797,-0.10939792049254507,0.01278014524566768,-0.24634235621407632,1.3785441274971462,1.670475224728748,-0.05865355432239213,-1.020848699355251,0.8703225369685927,-13.63335950604826,-2.2975027315644567,0.5855895011502811,-13.579813087449525,-2.362863988912627,-0.3236026853978216,-13.65327300231602,-1.5247229905039819,-0.3442925535029863,-13.651931115135037
4,-0.0026501643015710103,0.00028211111961041243,0.43812435349609713,0.9996246557270869,0.014957405817003323,0.022935628528618777,-0.0008835257352372556,-0.020862717835888375,0.06376959188490261,-0.47203693603939556,-0.05087401761921147,0.053942691364276305,-0.4710158029744515,-0.05306864147945145,0.029430157238805228,-0.4727410032168769,-0.03195431636791932,0.02876621728688622,-0.47272704914398606,-0.12908568901641587,0.01777775665585695,-0.33565346082562475,1.9075868754510457,1.7411017678163982,-0.06361488958430381,-2.017407744398916,0.10889291543371514,-11.576024001778707,-2.9624914517770673,-0.37787386818331703,-11.555337491234203,-2.864853591703357,-1.633325668272562,-11.59983302342436,-2.125523376039284,-1.6415328162747407,-11.59726458359426
5,-0.004070673553632349,0.00048180479286240763,0.4342266112888307,0.9991599682859833,0.025618570912078985,0.03195548267321869,-0.001376127282046677,-0.044557302513042275,0.054936212602564205,-0.5737704941596016,-0.08326881368287739,0.04206414456067134,-0.5725703903846808,-0.0844124815820878,0.005658617382946784,-0.5745018067709055,-0.05653305487546832,0.004942751236394671,-0.5744636581049367,-0.14859340751983174,0.021021893879568754,-0.4261548212520524,2.2368793698245497,1.8273823309942174,-0.0862780023196494,-2.5489546776120924,-1.4629309159875605,-9.229571919378479,-3.3595980897733515,-1.670282335336417,-9.214793539868092,-3.242771748939141,-2.78858626762154,-9.220270735339527,-2.6283616266914187,-2.7925334584925947,-9.218171234912498
6,-0.0056573670405665934,0.0007266918892442817,0.4294079394251753,0.9983961134026584,0.038662930552938644,0.04130202833852624,-0.0021262640115676684,-0.074536950018139,0.03250708950226016,-0.6528470346669891,-0.12192812854409998,0.018494787407857906,-0.6516209444282223,-0.12205401965503507,-0.029111200146531967,-0.6534760670494663,-0.08880768120300653,-0.029898244252791688,-0.6534178275956531,-0.16365686618657682,0.026140247610411962,-0.5190895854185344,2.783709444256791,1.8835792484532268,-0.13321197024964726,-3.2035116208891083,-2.6751532770099207,-7.058375621206241,-4.093651019113349,-2.736898498988995,-7.0625963569834544,-3.9971046100540875,-3.8493885405580515,-7.047347599220817,-3.525001418493038,-3.8575680876622407,-7.045687798033727
7,-0.007310141415635581,0.0009878289983337024,0.423671746631576,0.9973525947816257,0.052287197536358444,0.05044056555138601,-0.0030983871621848257,-0.1068558067334136,0.001741159497975462,-0.7118189343175967,-0.1617619224312313,-0.011918738257273288,-0.7107002124957813,-0.16078920908929634,-0.06953484366898077,-0.7123113173274535,-0.1242069785296276,-0.07036762210362599,-0.712246361858288,-0.16585356335084617,0.026225557246398128,-0.6097371666426449,2.705116259412964,1.7916680754103227,-0.16426618615113292,-3.2545807516715177,-3.286078466285219,-5.17760536748459,-3.92204368509712,-3.1867257092017494,-5.1913286707043875,-3.8027878718791412,-4.132762203348235,-5.163228130909899,-3.55749521641847,-4.13490889588253,-5.163000411932114
8,-0.008932831391066813,0.0012375962741484523,0.41705062403411963,0.9961804107299906,0.06442663007406421,0.05879299676264468,-0.00414513531658098,-0.13663132020586333,-0.03086963661622151,-0.7542930899012588,-0.1969852867461817,-0.0424271992559005,-0.7533858498854605,-0.1946491683875604,-0.10948807446796226,-0.7548302895650665,-0.1571010572591964,-0.11029049395361991,-0.7547539450003378,-0.16065320986952727,0.024803387799184756,-0.6961267161446247,2.3113685511714634,1.5995415011081748,-0.17832160880069478,-2.845573758975432,-3.2068540275804684,-3.716214031273039,-3.32833115258852,-2.905418050222719,-3.7551929482588613,-3.186390385606999,-3.8895350413146774,-3.7621954757661196,-3.168790700852568,-3.8834706347985226,-3.7571922513769516
9,-0.010399151040695406,0.001433724431155836,0.40965287029425135,0.9953024248316108,0.07126628878123832,0.0653430469930148,-0.004948274177115709,-0.15364586626005575,-0.05431022004311066,-0.78339837424931,-0.21745633173110077,-0.06203250820858529,-0.7829480317887296,-0.21301876392693225,-0.14048707642652844,-0.7841603419404003,-0.17722261747394927,-0.14112139001720583,-0.7840768872317264,-0.14140701418725699,0.018732300144376258,-0.7643311986607882,0.9234673543832389,1.1192624744745354,-0.1467707764191198,-1.1573017027874497,-1.7767369085812343,-2.4416062263091254,-1.425026480835673,-1.4131886859991736,-2.535002730363664,-1.1962692051166397,-2.6359706337099325,-2.4534883527503752,-1.464462407506773,-2.609890857657496,-2.4540836560793826
10,-0.01175819792606573,0.0016023880845329103,0.40194618537045024,0.995295062097132,0.06907365897932286,0.0677599794690144,-0.005015394563872506,-0.15123487787642612,-0.062321271899347865,-0.8023834942229259,-0.21663628324816916,-0.06628911509302472,-0.8058263497669781,-0.20595612088634085,-0.15369575729472076,-0.8022706694945351,-0.1759747745138875,-0.15383649042968248,-0.8021807562314184,-0.14201299508219162,0.01862549741650001,-0.7599781865700188,-1.0917344016663006,-0.003981623509570257,-0.014057431784372144,0.9130605190876662,-0.1583259915817432,-1.6866047243226743,0.7997696434724453,0.3599165880835875,-2.4974334279097143,1.5927008915606178,-0.5452476202512022,-1.4503251213421449,0.8540784319837629,-0.47990080576956357,-1.4487505602685609
11,-0.013477008296361736,0.001805115232181608,0.39483450057331027,0.9961180497761429,0.06085730892157711,0.06345595761337125,-0.004308167170112492,-0.13600783533378188,-0.05115931136734671,-0.8248528502054985,-0.20212938966143046,-0.05146767539062576,-0.8341979864622135,-0.18247461287963687,-0.1489432152284076,-0.8127998621045369,-0.1612473069021628,-0.148404901048689,-0.812705586461499,-0.19656568797870375,0.020269998807047582,-0.6745634476484307,-1.8729647169662682,-1.435459928213462,0.14995093519279318,1.7835447317777025,1.9558322800621137,-2.725812177320995,1.7395549120638614,2.0811564355164274,-2.8528308845508827,2.6508797481745408,1.0638068469933295,-0.832746084214963,1.7276831641833499,1.1252144924669798,-0.8338342670182249
