0,-0.12272965309051047,-0.12273063377436555,-0.12273161114399211,-0.12273063150650526,-0.1227316111440193,-0.12273063150652122,-0.1227316111440124,-0.12273063150649371,-0.12273014168573755,-0.12273063150648655,-0.1227316111439791,-0.12273063150644391
1,0.6472514213795745,-0.15536343472333775,-4.12391909744779,-0.2648751438926146,-3.0836441127481136,-2.640089700742773,-2.64011674339823,-2.6401167434016135,-2.646540886650249,-2.646905596373765,-2.646477854962303,-2.642565889656143
2,-3.9912601569793127,-6.4256759082846475,-6.659597743941997,-7.053933991219652,-7.854815540167632,-5.249166062927517,-5.258552675383241,-5.260773919138038,-5.258552675383381,-5.261062583292708,-5.258552675383646,-5.2841419726750445
3,-7.1052950301888,-1.441290979372832,-5.249828376712824,-6.475170591812516,-4.649821495991638,-5.158407234275292,-5.1604025008902,-5.15766516543391,-5.154400883940804,-5.157665165433749,-5.154400883941522,-5.14524369532405
4,-6.714199934186474,-6.466953008786801,-6.941666633038206,-6.7211896974055065,-6.635808041891329,-6.444907824129839,-6.444907824130707,-6.445330238232058,-6.444907824119523,-6.4449078241308975,-6.444907824129629,-6.435303134899106
5,-7.424447186075306,-7.443449246877126,-8.69373945626782,-8.711765116008698,-7.617944069414132,-8.715809364305816,-8.728148851177977,-8.721435461649309,-8.72588347112817,-8.715809364305814,-8.725883471128173,-8.725179269990276
6,-7.389175747200913,-7.348760879717711,-7.3388416715722204,-7.408519838959753,-7.320630211981262,-7.38930000791201,-7.388963309701985,-7.389641919287164,-7.3888020526595195,-7.3898212522502575,-7.388802052659522,-7.387530643915005
7,-5.999865231819051,-5.996588600159296,-6.0013855524163535,-5.983884084990127,-5.997673297962787,-5.992905072426756,-5.992466835729879,-5.993078635092841,-5.992482174362942,-5.992534207945658,-5.992482174362939,-5.992309522627397
8,-1.0322508202654896,-0.9557843745955082,-0.9871049829374587,-1.0490812092913209,-1.0057333516170157,-0.8934747390939771,-0.8934747390934483,-0.8934747390930351,-0.8945786388612568,-0.8934747390924762,-0.8945786388617648,-0.8939027088255681
9,4.624297190372446,4.6216502723300055,4.623478271731966,4.623223875947574,4.628695409039956,4.627140195607054,4.627043449967542,4.626969866841164,4.626920354489097,4.626738348381092,4.626946629347788,4.62718192073148
10,5.419473993519374,5.650640559390133,5.450141209494191,5.4357233523192505,5.739299425632977,5.271137558520791,5.271325523577279,5.271523221228703,5.271365411008951,5.271347497037193,5.271365411008948,5.271209788446749
11,5.4687077529364725,5.6368987744510655,5.241519704766905,5.241896817987872,5.097391473094353,5.01144516562262,5.011433213720533,5.012513230744004,5.012012820919019,5.011798056888169,5.01201282091901,5.011798061642715
12,9.918140682377713,8.385367553970944,8.55898709299725,8.309819158715833,4.569107835858156,3.4534222024498336,3.452602559318475,3.453422202449844,3.4526025593184624,3.453422202449825,3.452602559318485,3.452810845176679
13,-258.7846948089711,-255.31556266271224,-262.8867911464952,-260.9440044565671,-262.3974169955544,-261.89993533212777,-261.9577029905637,-261.89993533212765,-261.9577029905638,-261.8999353321281,-261.95770299056414,-261.89993538176344
14,10812.410753043454,10418.737483503368,10717.48165882085,10512.043324560409,10391.90558141648,10291.618194433677,10291.618194433679,10291.61819443368,10291.618194433682,10291.618194433688,10291.618194433684,10293.875703673799
15,-1286.2689428512465,-1313.5589093454364,-1326.0361517427277,-1325.6230222082056,-1325.579259024432,-1308.5292882057595,-1309.258973700175,-1309.11238206103,-1309.330461212817,-1309.4766346601054,-1309.3315595748313,-1309.3302578890969
16,922.4987783272306,890.2458015221547,891.9090586670065,914.790858691179,889.9938730753593,940.2286054602549,939.9917200639057,940.4019363180463,941.1964157023616,940.9844402502421,941.0111805345585,940.9844212776451
17,1608.392101482581,1607.2827505658008,1610.408269628061,1609.915898656254,1610.7207414690624,1602.6122513857554,1605.8016304339667,1600.110072676233,1605.0927908404099,1606.5203761283342,1605.4513659744182,1606.520395996729
18,-4231.614414377697,-4218.078642221002,-4229.762097783999,-4224.462126379285,-4224.831113752415,-4222.647184380136,-4221.706533717987,-4222.644860355433,-4219.826847095602,-4221.706036391319,-4223.581331686201,-4221.707739547129
19,-57.29158386355804,-48.92224906795578,-49.280991942506375,-50.72989032110827,-51.56860331233164,-48.82986453322371,-48.80602402137929,-48.820040281868806,-48.806307794644894,-48.80777071196636,-48.806307794644894,-48.80776325385055
